county_state,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,cfips,pct_bb_2017,pct_bb_2018,pct_bb_2019,pct_bb_2020,pct_bb_2021,pct_college_2017,pct_college_2018,pct_college_2019,pct_college_2020,pct_college_2021,pct_foreign_born_2017,pct_foreign_born_2018,pct_foreign_born_2019,pct_foreign_born_2020,pct_foreign_born_2021,pct_it_workers_2017,pct_it_workers_2018,pct_it_workers_2019,pct_it_workers_2020,pct_it_workers_2021,median_hh_inc_2017,median_hh_inc_2018,median_hh_inc_2019,median_hh_inc_2020,median_hh_inc_2021,state
Wharton County Texas,2.4140072,2.3584752,2.3748081,2.3682749,2.3584752,2.3427587,2.391566,2.5087039,2.4696581,2.4566426,2.450135,2.4729118,2.5087039,2.5347347,2.5184655,2.5217192,2.5119579,2.4857838,2.5247767,2.5410235,2.5345247,2.4922826,2.495532,2.495532,2.5345247,2.5442729,2.5637693,2.6092608,2.5605199,2.6914711,2.6752379,2.6784844,2.6752379,2.6719911,2.6784844,2.766144,2.7726374,2.7726374,2.7758839,48481.0,62.0,65.5,69.8,76.6,77.7,9.5,10.7,11.9,12.8,13.0,8.6,10.5,9.9,9.5,8.8,0.9,1.2,1.0,0.4,0.5,50145.0,49619.0,48310.0,51770.0,53963.0,Texas
Whatcom County Washington,10.003288,9.9891968,9.9721689,9.9786282,9.9592514,9.738575,9.884099,9.9347153,10.005465,9.9174595,9.8858242,9.9370165,9.9841824,9.8961782,9.9358664,9.8984785,9.8622417,9.6475172,11.776267,11.8996,12.013922,12.029127,12.056722,12.09389,12.14908,12.21497,12.24707,12.474024,12.516261,12.250749,12.320346,12.388286,12.450702,12.393809,12.421427,12.58824,12.563935,12.639608,12.961081,53073.0,84.8,86.5,87.8,89.1,90.3,22.3,22.1,22.0,22.1,22.4,10.6,10.2,10.1,10.0,9.7,2.3,2.3,2.2,2.1,2.3,56419.0,59285.0,62984.0,65420.0,70011.0,Washington
Wheatland County Montana,6.2460566,6.119874,6.3091483,6.813880000000001,6.4353313,5.9004302,5.5931163,5.5316534,5.4701905,5.2858019,5.2858019,5.3472648,5.2858019,5.1628766,5.2858019,5.2858019,5.2243395,5.0498753,4.5511222,4.5511222,4.6134663,4.6758103,4.6134663,4.5511222,4.5511222,4.6134663,4.5511222,4.6134663,4.6134663,4.4247789,4.3067846,4.3657818,4.4247789,4.3657818,4.3657818,4.3067846,4.4247789,4.4247789,4.3657818,30107.0,64.3,71.4,71.6,69.7,72.8,14.3,14.7,14.2,15.0,13.7,2.3,2.8,3.0,1.5,1.2,0.1,0.1,1.0,0.9,1.4,37222.0,41186.0,39655.0,35265.0,38893.0,Montana
Wheeler County Georgia,0.74186224,0.72672218,0.69644207,0.69644207,0.71158212,0.69749808,0.66717207,0.68233508,0.68233508,0.69749808,0.69749808,0.72782409,0.72782409,0.71266109,0.69749808,0.68233508,0.69749808,0.68347508,0.69866341,0.68347508,0.68347508,0.68347508,0.66828674,0.74422842,0.74422842,0.74422842,0.72904009,0.69866341,0.66828674,0.68482727,0.70004565,0.7304824,0.7304824,0.77613759,0.79135597,0.79135597,0.79135597,0.82179272,0.85222948,13309.0,24.5,32.3,39.9,46.8,49.7,7.0,11.4,12.4,14.7,8.3,1.2,0.9,0.2,0.7,1.1,0.9,0.6,0.2,0.0,0.0,28490.0,27626.0,30192.0,28864.0,26776.0,Georgia
Wheeler County Nebraska,0.5780347,0.72254336,0.5780347,0.5780347,0.4335260099999999,0.44642857,0.44642857,0.44642857,0.44642857,0.44642857,0.44642857,0.44642857,0.44642857,0.44642857,0.29761904,0.29761904,0.29761904,0.31948882,0.31948882,0.31948882,0.31948882,0.47923324,0.47923324,0.47923324,0.47923324,0.47923324,0.47923324,0.47923324,0.47923324,0.50167227,0.50167227,0.50167227,0.50167227,0.50167227,0.50167227,0.50167227,0.50167227,0.50167227,0.50167227,31183.0,68.3,71.7,75.4,70.8,71.2,13.4,11.8,12.5,16.2,17.4,0.7,0.6,0.5,0.7,0.8,0.0,0.0,0.0,0.0,0.0,49706.0,52083.0,51591.0,48438.0,51875.0,Nebraska
Wheeler County Oregon,2.7707808,2.7707808,3.02267,2.854744,2.7707808,2.8215768,2.6556017,2.5726142,2.5726142,2.6556017,2.6556017,2.5726142,2.6556017,2.7385893,2.7385893,2.7385893,2.7385893,2.8085105,2.8085105,2.9787233,2.9787233,2.9787233,3.0638299,3.0638299,3.0638299,3.0638299,2.9787233,2.9787233,2.9787233,3.1034484,3.1034484,3.275862,2.9310346,2.9310346,3.0172415,3.1034484,3.0172415,2.9310346,2.9310346,41069.0,70.3,69.9,75.2,75.2,76.5,11.1,10.4,11.3,12.6,12.3,2.7,3.6,2.9,3.3,4.7,0.3,0.3,0.7,2.6,2.2,33563.0,33456.0,40926.0,45354.0,46648.0,Oregon
Wheeler County Texas,2.9688632,3.0412745,3.0412745,3.0654116,3.0171373,3.0310497,2.9817643,3.0556924,2.9571218,2.3656974,2.3903401,2.3903401,2.3903401,2.3656974,2.3410547,2.3410547,2.3656974,2.4439406,2.4943311,2.4439406,2.4691358,2.4943311,2.4943311,2.5447216,2.5195262,2.7210884,2.6958933,2.7714789,2.8218694,2.9487844,2.9487844,2.9229178,2.9229178,2.9229178,2.9229178,3.0005174,2.9746509,3.0263839,3.0522504,48483.0,69.5,73.8,72.8,77.1,79.2,11.4,12.7,12.9,11.9,14.4,8.1,8.1,8.0,7.4,9.1,0.5,0.0,0.0,0.0,0.0,50910.0,49352.0,49315.0,49036.0,52138.0,Texas
White County Arkansas,2.2749209,2.4979198,2.2699285,2.489599,2.822433,2.6154535,2.542387,2.4909081,2.2301931,2.1820357,2.6104717,3.0671382,2.7333565,2.2301931,2.2717083,2.2003021,2.1986415,2.1986403,2.3743989,2.5004146,2.5717127,2.6496434,2.9315205,2.9331787,3.1006467,2.8651965,2.9298623,3.0177417,2.7938981,2.8026385,2.7595465,3.1026254,3.4672501,3.6528773,3.4539909,3.0446167,3.0429595,3.1921241,3.2832804,5145.0,69.3,73.3,75.9,79.4,82.5,12.1,12.9,12.7,12.2,12.2,2.7,2.8,3.0,2.8,2.7,1.3,1.4,1.2,0.6,0.7,44074.0,43822.0,44029.0,44000.0,46345.0,Arkansas
White County Georgia,4.1130533,3.9444494,3.908953700000001,3.966634,3.9932559,3.9156234,3.8896348,3.9069607,3.9156234,3.9459436,4.0152469,4.019578,4.0455666,4.0412354,3.9805951,3.9719322,4.0498981,3.8365657,4.1619134,4.1957154,4.1872649,4.1407866,4.1027589,4.1323361,4.1534624,4.1830397,4.1703639,4.1323361,4.2041659,4.0812984,4.1140795,4.1427636,4.1755452,4.1878381,4.2124243,4.3394527,4.2574987,4.2984757,4.3025732,13311.0,67.2,71.6,74.6,76.7,80.6,11.9,13.1,13.2,12.0,13.2,2.6,2.7,2.3,2.3,1.8,2.4,1.7,2.9,2.9,2.2,43944.0,46288.0,52493.0,55788.0,64729.0,Georgia
White County Illinois,1.9416599,1.7429785,1.9326289,1.7158855,1.7249165,1.7378578,1.6829782,1.7104179999999998,1.7287111999999998,1.7652977999999997,1.7378578,1.7561511,1.7652977999999997,1.7744443,1.7927376,1.7378578,1.7470045000000003,1.7656796,1.5817547,1.5817547,1.5909508,1.5817547,1.5633621,1.5725584,1.5725584,1.5633621,1.5449697,1.5909508,1.5817547,1.5942163,1.5756789,1.5664102,1.603485,1.6127537,1.603485,1.6961719999999998,1.6590972,1.6776346,1.6869034,17193.0,71.2,72.4,74.6,77.9,76.6,10.0,9.9,10.4,11.9,10.7,1.6,1.2,1.8,0.9,1.1,2.4,1.7,1.4,2.4,1.4,46279.0,47773.0,49290.0,48303.0,51351.0,Illinois
White County Indiana,3.0967741,3.1935484,3.1720431,3.1021504,3.1075268,3.0649686,3.0379884,3.081157,3.0703647,3.0649686,3.0649686,3.0595727,3.0649686,3.0541766,3.0433843,3.011008,2.9894238,2.9839451,3.146116,3.146116,3.1407104,3.0974648,3.0596249,2.8379912,2.8650198,2.8488026,2.8596141,2.8596141,2.8812368,2.8714848,2.8714848,2.8984725,2.9038701,2.9092677,2.9254601,2.9470503,2.9254601,2.9686403,2.9740379,18181.0,74.1,76.6,81.2,81.5,86.3,10.6,10.9,10.8,11.4,11.6,4.6,4.4,4.2,4.5,4.5,1.5,1.8,1.8,1.3,1.0,51404.0,55086.0,54576.0,53865.0,60327.0,Indiana
White County Tennessee,2.836293,2.3546581,2.9092679,2.3838482,2.583313,2.5906737,2.5713041,2.5374074,2.5616193,2.5374074,2.5616193,2.5906737,2.4454021,2.4357173,2.4115055,2.3824513,2.4018207,2.3044794,2.8950021,2.9286091,3.0006242,3.043833,3.0342312,3.0198281,3.015027,3.0390322,3.0582361,3.0582361,3.0630372,2.9702501,2.9844394,3.0128174,2.9938986,2.9607909,2.8141701,2.5824149,2.5729556,2.5493071,2.7006574,47185.0,62.9,66.2,70.0,74.7,78.3,8.1,8.7,7.8,7.8,8.3,1.2,1.3,1.2,1.0,1.3,1.0,1.0,0.9,0.5,0.5,37654.0,40745.0,41998.0,44282.0,44777.0,Tennessee
White Pine County Nevada,1.7802254,1.6265368,1.6265368,1.6393442,1.6521515999999998,1.6425246,1.5778582,1.5778582,1.7201241,1.758924,1.7330574,1.7330574,1.6813243999999998,1.6295913,1.6166581,1.564925,1.6037248,1.586476,1.6514955000000002,1.6384915,1.6124837,1.5604682,1.586476,1.573472,1.573472,1.5604682,1.5474643,1.5344603,1.5474643,1.5370705,1.5629036,1.5499871,1.5758202,1.5758202,1.6016533,1.6145699,1.6145699,1.6533196,1.6662361999999995,32033.0,73.5,79.7,76.6,79.0,78.1,9.9,10.6,9.8,9.4,10.1,4.4,4.3,3.8,4.2,4.2,0.6,0.1,0.2,0.2,0.2,60358.0,62993.0,60827.0,57353.0,63590.0,Nevada
Whiteside County Illinois,2.8097296,2.7551715,2.7642646,2.7483518,2.7256196,2.7360344,2.6675193,2.7040606,2.7063446,2.6812222,2.6857901,2.729183,2.7451696,2.7314668,2.7200475,2.7565889,2.7383182,2.7491961,2.689481,2.7262287,2.7629766,2.7606797,2.7698667,2.7537897,2.758383,2.7744603,2.758383,2.758383,2.76757,2.7714958,2.8014953,2.8407254,2.8407254,2.8268795,2.8407254,2.8891864,2.8891864,2.8776481,2.9076476,17195.0,75.8,78.9,79.7,82.1,82.8,11.7,11.8,12.2,12.1,11.6,3.2,3.2,3.2,3.0,3.1,1.3,1.2,1.1,0.6,0.5,51969.0,53828.0,54232.0,57172.0,59812.0,Illinois
Whitfield County Georgia,3.7269692,3.6954293,3.721712600000001,3.7269692,3.741425,3.7008431000000006,3.6890612,3.6916792,3.7453527000000006,3.7623711,3.7754622,3.8199718,3.8199718,3.8147354,3.8055716,3.7793894,3.7649894,3.7887261,3.7327993,3.7900269,3.8914757,3.8563588,3.8719664,3.8849726000000007,3.9005802,3.8823712,3.9005802,3.9513044,3.9422002,3.9456964,3.958663,3.9482896,3.9547729,3.9055004000000006,3.9495864,4.0196052,4.0338683,4.0260887,4.093514,13313.0,73.7,76.9,80.2,82.9,84.5,9.3,10.3,10.4,10.4,10.4,18.8,18.5,18.7,18.0,18.4,1.0,1.3,1.1,1.1,1.1,43871.0,46970.0,48623.0,50055.0,52439.0,Georgia
Whitley County Indiana,2.7845931,2.9131129,2.9170074,2.9481637,2.9559529,2.9229579,2.8493998,2.8687572,2.8803716,2.9152148,2.8648858,2.8803716,2.8416569,2.8300426,2.8377855,2.8377855,2.8416569,2.7726362,2.7494986,2.7302175,2.7032237,2.6955113,2.6530926,2.6608052,2.6955113,2.7070801,2.7186487,2.7225051,2.7302175,2.7480741,2.7557395,2.7672377,2.7442412,2.732743,2.732743,2.8285615,2.8707218,2.88222,2.8898854,18183.0,74.6,78.0,81.1,84.0,86.1,12.5,14.0,14.2,16.2,16.9,1.0,1.3,1.4,1.4,1.5,1.8,1.5,1.6,1.6,1.7,57041.0,61153.0,61741.0,64992.0,67716.0,Indiana
Whitley County Kentucky,0.54208481,0.41755182,0.4212145500000001,0.43586549,0.43220276,0.42626685,0.41891742,0.42626685,0.47403815,0.46668872,0.46301401,0.47771287,0.4960864199999999,0.4924117,0.4850623,0.47403815,0.47403815,0.47654229,0.4691540599999999,0.48023641,0.50978941,0.49501294,0.50240117,0.49870706,0.49870706,0.49131879,0.49131879,0.47654229,0.47284818,0.4781872899999999,0.46715221,0.4745089399999999,0.41197675,0.40462002,0.4082984,0.43772531,0.42669022,0.43036857,0.42669022,21235.0,59.4,62.2,65.6,69.8,74.4,10.8,10.0,10.4,10.0,9.3,0.8,1.1,0.9,1.3,0.9,1.7,1.6,1.5,0.9,1.2,34103.0,36897.0,39005.0,39258.0,41817.0,Kentucky
Whitman County Washington,3.2925055,3.3812258000000006,3.3689036,3.3590457,3.3442590000000005,3.2681639,3.2487826,3.161567,3.2342467,3.260896,3.2415147,3.2318239,3.2439373,3.2318239,3.224556,3.2197108,3.2221334,3.2143798,3.2646418,3.2550681,3.2957563000000003,3.3005433,3.2813959,3.2670352,3.2742155,3.2694287,3.2861826000000005,3.3220841999999995,3.2813959,3.2755389,3.2992575,3.2779109,3.6147151000000006,3.5862527,3.6123431,3.7001021,3.6716397,3.5838809,3.5672779,53075.0,82.3,83.9,83.9,84.7,84.6,24.5,25.5,25.4,24.9,25.1,10.4,10.9,11.3,11.0,10.6,0.7,0.8,0.9,0.8,1.1,41574.0,42163.0,42745.0,42288.0,43613.0,Washington
Wibaux County Montana,1.146789,1.0321101,1.0321101,1.0321101,0.91743118,0.95351607,1.0727056,1.1918951,1.3110846,1.4302741,1.3110846,1.3110846,1.3110846,1.3110846,1.3110846,1.3110846,1.3110846,1.3398294,1.7052375,1.7052375,1.7052375,1.8270402,1.7052375,1.5834348,1.5834348,1.5834348,1.5834348,1.5834348,1.5834348,1.6774193000000002,1.6774193000000002,1.6774193000000002,1.8064516,1.8064516,1.8064516,1.8064516,1.9354838,1.9354838,1.9354838,30109.0,53.7,60.4,63.9,74.6,74.6,19.6,18.3,19.4,18.3,18.2,2.8,3.1,2.8,2.3,3.7,2.7,2.9,0.7,0.0,0.0,47132.0,50202.0,53958.0,50972.0,49000.0,Montana
Wichita County Kansas,1.4003819,1.4640356,1.4640356,1.4640356,1.4640356,1.4411027,1.3784461,1.4411027,1.4411027,1.3784461,1.3784461,1.3784461,1.3784461,1.3784461,1.3784461,1.3784461,1.3784461,1.3793104,1.5673981,1.5047022,1.5047022,1.5673981,1.6300941,1.6300941,1.6927898999999995,1.6927898999999995,1.6927898999999995,1.6927898999999995,1.7554859,1.8046049,1.8668326,1.8046049,1.8046049,1.8046049,1.8668326,1.8668326,1.8668326,1.8668326,1.8668326,20203.0,70.3,76.2,80.1,80.0,87.6,15.3,15.1,15.9,18.6,14.1,13.1,10.2,13.5,10.4,8.8,0.8,0.5,0.6,0.3,0.0,55109.0,57566.0,57978.0,58299.0,63306.0,Kansas
Wichita County Texas,3.4724197,3.4145625,3.4714391,3.4204462,3.3969108999999995,3.3615174,3.2929351,3.2272918,3.2723603,3.257664,3.2723603,3.1577296,3.1861424,3.222393,3.2508059,3.257664,3.2194538,3.2036097,3.1018147,3.1556487,3.2143767,3.2280798,3.3132353,3.3964334,3.3983908000000005,3.3915393000000003,3.3934967999999994,3.3709846000000003,3.3484721,3.3604252,3.3447952,3.3887543999999994,3.3487027,3.3174429,3.3076742,3.3526101,3.2920444,3.2656689,3.2803221,48485.0,71.8,73.8,77.4,80.8,83.4,15.4,15.7,15.2,15.4,15.1,7.0,6.8,6.6,6.0,5.8,2.2,1.9,2.1,1.4,1.7,45776.0,46575.0,48650.0,49710.0,53272.0,Texas
Wicomico County Maryland,3.4687822,3.4888983,3.472554,3.4851265,3.4348361,3.4066374000000006,3.3765125,3.3476427,3.3727469000000005,3.3953407,3.4191897000000004,3.4882262,3.5045438,3.5108199,3.4945021000000005,3.4731635999999995,3.4493146,3.4085515000000006,3.4110503000000003,3.4460354000000004,3.4785216,3.4810205000000005,3.4910164,3.4885173,3.4897668,3.5210034999999995,3.5697329,3.5909738999999994,3.6134644,3.5975685,3.48592,3.507009,3.536782,3.5355415000000003,3.5702767000000004,3.626101,3.6335442,3.6409874,3.626101,24045.0,75.6,77.3,80.5,84.2,85.3,16.2,15.6,15.8,16.3,17.1,8.5,8.3,8.3,8.2,8.7,2.2,1.8,2.0,2.1,1.8,54493.0,56608.0,56956.0,60366.0,63610.0,Maryland
Wilbarger County Texas,1.0405203,1.0805403,1.0505253,1.0405203,1.0405203,1.0605303,1.0405203,0.98049027,1.0405203,1.0705353,1.0405203,1.0505253,1.0605303,1.0205102,1.0005002,1.0205102,1.0105052,1.0746208,1.0143617,1.0043186,0.99427539,0.94405943,0.94405943,0.97418898,1.0444913,1.0344481,1.0947073,1.1248368,1.1348799,1.123823,1.1035739,1.1643212,1.1541966,1.1541966,1.2149438,1.2250683,1.1946948,1.1845702,1.1744456,48487.0,67.4,68.8,65.6,70.2,72.9,11.5,12.4,11.5,11.9,11.5,4.2,4.4,4.5,4.5,6.1,0.8,0.6,0.5,0.1,0.1,43913.0,48773.0,45302.0,45121.0,45262.0,Texas
Wilcox County Alabama,0.81528354,0.82745194,0.82745194,0.81528354,0.82745194,0.79588586,0.78364146,0.74690831,0.83261907,0.84486347,0.84486347,1.1754622,1.1999511,1.2244399,1.2366842,1.1999511,1.2121954,1.221619,1.2339585,1.2339585,1.2339585,1.2709773,1.2709773,1.1352419,0.98716682,0.98716682,0.98716682,0.96248764,0.99950641,1.0074627,1.0323383,1.0323383,1.1069652,1.1069652,1.1069652,1.1069652,1.1069652,1.1442786,1.1442786,1131.0,41.6,49.2,53.7,63.3,71.1,8.0,8.9,8.8,7.9,7.3,0.0,0.5,0.6,0.6,0.3,1.7,2.3,0.5,0.3,0.4,27012.0,27237.0,31014.0,35063.0,36385.0,Alabama
Wilcox County Georgia,0.72483969,0.73877895,0.78059661,0.79453582,0.83635348,0.8247134699999998,0.8247134699999998,0.8806262,0.83869165,0.8247134699999998,0.83869165,0.85266984,0.83869165,0.83869165,0.83869165,0.8247134699999998,0.76880068,0.74012011,0.65633291,0.65633291,0.65633291,0.64236838,0.65633291,0.62840384,0.60047477,0.58651024,0.60047477,0.58651024,0.58651024,0.60760212,0.63586265,0.67825347,0.67825347,0.64999294,0.67825347,0.66412324,0.66412324,0.66412324,0.72064435,13315.0,49.9,50.7,55.0,61.6,63.9,6.1,6.1,6.5,5.7,7.1,2.2,2.8,3.6,3.5,3.4,1.1,1.9,1.5,1.3,0.9,35457.0,36077.0,36964.0,39216.0,41406.0,Georgia
Wilkes County Georgia,1.3857106,1.4747013,1.4747013,1.4747013,1.4747013,1.4696486,1.5463259,1.571885,1.6357827,1.6357827,1.6230032,1.8658147,1.6102237,1.5846646,1.5846646,1.571885,1.571885,1.5766348,2.1581805,2.132334,2.184027,2.1581805,2.1194108,2.0935643,2.1711037,2.1969502,2.2227967,2.2357199,2.2615664,2.263907,2.2509704,2.263907,2.2380335,2.2380335,2.2509704,2.3415265,2.4191463,2.4838293,2.5355756,13317.0,41.8,43.9,47.7,47.6,47.6,7.8,6.6,8.0,6.4,9.0,4.2,4.1,3.2,3.0,2.8,0.0,0.0,0.7,0.4,0.6,34234.0,35106.0,37838.0,36486.0,43859.0,Georgia
Wilkes County North Carolina,2.2676828,2.2547352,2.249186,2.2750814,2.2658331,2.2839222,2.2673185,2.2839222,2.3171294,2.3060603,2.3152845,2.3392675,2.3374228,2.3650954,2.3429573,2.3484919,2.3374228,2.3245976,2.2859771,2.3062069,2.3245976,2.3117242,2.2914944,2.3080459,2.309885,2.3025286,2.3227587,2.3687356,2.3374712,2.3511894,2.3419979,2.3511894,2.3511894,2.3401597,2.3567042,2.3806021,2.3677342,2.3934703,2.3879554,37193.0,66.5,71.3,74.6,79.6,81.8,10.8,10.7,11.4,11.1,11.8,4.3,4.1,4.1,3.7,3.5,1.6,1.4,1.5,1.1,1.0,37173.0,40829.0,44107.0,44980.0,46079.0,North Carolina
Wilkin County Minnesota,3.9732413000000006,4.0745997,4.054328,3.770525,3.8313401,3.3918836,3.1899858,3.270745,3.2303655,3.169796,3.169796,3.3111246000000003,3.3515041000000005,3.3111246000000003,3.3716938,3.3111246000000003,3.2909348,3.3107135000000003,3.2695866,3.2901502,3.2901502,3.2901502,3.2901502,3.3107135000000003,3.4135308000000006,3.4135308000000006,3.3929672,3.3929672,3.3929672,3.3272097000000005,3.3067973000000004,3.3272097000000005,3.3067973000000004,3.2863851,3.3067973000000004,3.2659726,3.2455604,3.2455604,3.2455604,27167.0,72.0,74.7,78.4,77.8,76.6,16.9,18.7,18.2,18.6,17.1,0.7,0.6,0.5,1.1,1.0,2.8,3.4,2.6,2.2,1.1,52917.0,54935.0,60595.0,56829.0,57907.0,Minnesota
Wilkinson County Georgia,1.9351166,2.120091,2.0062606,2.3050654,2.2908366,2.2600486,2.2171364,2.15992,2.2171364,2.2171364,2.2028322,2.2028322,2.1313117,2.15992,2.1742239,2.1170075,2.1170075,2.1037464,2.074928,2.074928,2.1325648,2.1325648,2.1902018,2.2046111,2.2190201,2.2334294,2.2478387,2.2334294,2.2910662,2.3138106,2.3282719,2.4005785,2.3571944,2.3571944,2.3282719,2.284888,2.3282719,2.2993493,2.2704265,13319.0,55.3,55.0,58.9,65.9,68.7,5.5,7.1,7.1,6.9,6.3,1.4,1.6,1.8,2.3,2.0,1.1,1.2,0.9,0.9,0.2,38711.0,37583.0,38996.0,36896.0,34680.0,Georgia
Wilkinson County Mississippi,0.83005065,0.81598198,0.78784466,0.81598198,0.81598198,0.84997874,0.83581245,0.8641450400000001,0.89247769,0.89247769,1.0058082,1.0483072,1.0624734,1.133305,1.1191387,1.1049724,1.1049724,1.117959,1.0606278,1.0606278,1.0462949,1.0032965,1.0176294,0.98896372,0.96029812,0.96029812,0.96029812,0.97463095,0.98896372,1.0036364,1.0181818,1.0181818,1.0181818,1.0036364,1.0181818,1.0181818,1.0036364,1.0181818,1.0327272,28157.0,45.6,47.9,52.5,61.7,66.3,9.3,8.6,8.5,8.4,7.8,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,6.8,5.7,23340.0,26599.0,27313.0,30760.0,31412.0,Mississippi
Will County Illinois,12.126086,12.310557,12.449354,12.583426,12.634809,12.617293,12.584843,12.799294,12.917566,12.922062,12.956664,13.057145,13.158995999999998,13.337087,13.464155,13.562878,13.581839999999998,13.547118,13.542457999999998,13.714117,13.879757,14.014327,14.119186,14.23628,14.396677,14.451049,14.558239000000002,14.510274999999998,14.686012,14.920111,15.385254,15.592242,15.738793,15.733194,16.160686,16.540098,16.597059,16.73608,16.852898,17197.0,85.7,87.7,89.1,90.9,91.7,21.5,21.8,22.3,22.3,22.5,12.0,12.1,12.3,12.1,12.4,2.2,2.2,2.0,2.0,2.1,80782.0,83504.0,86961.0,90800.0,95751.0,Illinois
Willacy County Texas,0.59549129,0.57726198,0.57726198,0.60156775,0.6137206,0.6139071,0.6260637,0.6199854,0.60782886,0.60782886,0.6139071,0.65037686,0.64429855,0.66861171,0.6625334,0.69900316,0.68684655,0.69537634,0.72587532,0.73197514,0.76247406,0.77467364,0.78687322,0.80517262,0.80517262,0.7563743,0.7563743,0.75027448,0.76247406,0.77804327,0.76579058,0.75353795,0.72903264,0.76579058,0.76579058,0.80254853,0.77804327,0.8209275,0.79642224,48489.0,50.2,55.2,60.2,66.7,67.7,6.8,7.6,6.5,6.4,6.4,17.6,16.9,14.9,12.9,13.2,3.2,2.2,4.6,4.1,2.1,29104.0,29944.0,35521.0,37906.0,39401.0,Texas
Williams County North Dakota,4.0231547,4.0231547,4.0810418,4.1306596,4.1513333,4.0612006,4.0006461,3.9885349,4.0894594,4.0531268,4.0531268,4.0733113,4.0490894,4.1217551,4.145977,4.0934963,4.1540513,3.9916298,4.8128552,4.9628868,5.0734367,5.041851,4.5917563,4.8997159,4.9865761,4.966835,4.966835,4.9865761,4.9905243,4.9442844,4.9092183,4.8780489,4.8741527,4.8897376,4.8663602,4.9637651,4.9325957,4.9403882,4.9715576,38105.0,75.7,74.9,75.9,79.5,81.1,17.9,20.2,18.4,20.2,18.7,4.0,5.6,6.1,7.4,8.1,0.9,0.9,0.3,0.5,1.3,89874.0,86575.0,87161.0,79508.0,80142.0,North Dakota
Williams County Ohio,2.3384442,2.2894349,2.2929356,2.2754323,2.2579291,2.2446256,2.2200365,2.2305746,2.2657018,2.2938035,2.311367,2.3148799,2.3043418,2.213011,2.1919348,2.1708586,2.1708586,2.1892681,2.0311346,2.0241065,2.0241065,2.045191,2.0135643,2.041677,2.0627613,2.0205925,2.0276206,2.0662754,2.0697894,2.0816455,2.0499454,2.0605121,2.0358565,2.0182452,2.0499454,2.0922124,2.0816455,2.0605121,2.0781233,39171.0,75.4,77.9,81.2,83.1,84.2,9.4,9.3,9.2,9.8,9.3,1.3,1.1,1.2,1.5,1.6,0.7,1.2,1.2,1.2,1.3,47593.0,49491.0,53183.0,52855.0,55030.0,Ohio
Williamsburg County South Carolina,1.3078351,1.3473468,1.2959816,1.3394445,1.3196887,1.3370161,1.32901,1.3650374,1.3770466,1.3730435,1.2009127,1.32901,1.4370922,1.4891317,1.3810496,1.3690405,1.3650374,1.3888888,1.17023,1.1621315,1.1945255,1.1904762,1.1823777,1.1904762,1.1904762,1.1823777,1.202624,1.202624,1.2390671,1.2577844,1.2577844,1.2700754,1.2741724,1.2577844,1.2823664,1.2905605,1.2905605,1.3192396,1.3151426,45089.0,46.2,48.8,51.3,59.6,63.7,8.5,8.5,7.9,8.9,10.0,1.8,1.6,1.8,1.8,2.0,1.9,1.0,1.2,0.8,1.5,30976.0,32351.0,32485.0,35681.0,40124.0,South Carolina
Williamsburg city Virginia,13.033913,12.700099,12.730445,12.563539,12.639405,12.345304,12.322527,12.360489,12.011237,12.170678,12.26938,11.821425,11.973274,11.684762,11.745502,11.593653,11.069775,10.290928,9.0195198,8.0397873,7.015182,6.2373796,5.5493231,3.7768304,2.9541545,2.3034925,1.8996335,1.5107322,1.4882956,1.3759067,1.3459957,1.3609512,1.3684289,1.3534734,1.3534734,1.3385179,1.3534734,1.3609512,1.3385179,51830.0,82.1,85.2,86.2,83.2,85.0,27.8,26.8,27.1,25.7,26.9,8.8,7.4,6.9,8.3,8.8,2.0,1.7,1.6,1.8,1.4,54606.0,56163.0,57463.0,59288.0,65297.0,Virginia
Williamson County Illinois,2.6730456,2.6844363,2.678741,2.7091165,2.7034211,2.7171535,2.7057369,2.7894588,2.7456949,2.9055276,2.9492912,2.9549994,2.943583,2.9340692,2.9150414,2.909333,2.8998191,2.9263639,2.9301794,2.9244564,2.9320869,2.9320869,2.9416254,2.9339948,2.9702404,2.9492559,2.9339948,2.9950402,3.0160244,3.0397983,3.0589044,3.0550833,3.0436194,3.0417089,3.0741894,3.2002904,3.1945586,3.2155755,3.2308605,17199.0,71.9,74.0,76.2,80.1,82.1,13.2,13.3,14.6,15.5,16.2,1.7,1.7,1.8,1.7,1.9,1.7,1.7,1.7,1.4,1.5,48600.0,49053.0,50734.0,52076.0,54682.0,Illinois
